Timestamp,City,PM2.5,PM10,NO2,NH3,CO,SO2,O3,PM2.5_was_missing,PM10_was_missing,NO2_was_missing,NH3_was_missing,CO_was_missing,SO2_was_missing,O3_was_missing,AQI,n_avail_sub
2020-08-09,Bengaluru,17.5,44.88,14.08,7.13,0.4,,30.18,0,0,0,0,0,1,0,44.88,6
2020-08-10,Bengaluru,20.64,70.7,16.81,7.52,0.55,,26.24,0,0,0,0,0,1,0,70.7,6
2020-08-11,Bengaluru,21.99,78.95,16.41,7.72,0.81,,32.53,0,0,0,0,0,1,0,78.95,6
2020-08-12,Bengaluru,22.22,72.58,15.97,7.3,0.34,,31.18,0,0,0,0,0,1,0,72.58,6
2020-08-13,Bengaluru,24.79,85.48,16.27,7.01,0.36,,30.74,0,0,0,0,0,1,0,85.48,6
2020-08-14,Bengaluru,26.47,71.45,15.65,7.07,0.45,,30.05,0,0,0,0,0,1,0,71.45,6
2020-08-15,Bengaluru,24.12,60.61,14.61,7.0,0.49,,24.94,0,0,0,0,0,1,0,60.61,6
2020-08-16,Bengaluru,23.14,59.19,14.04,7.06,0.35,,25.55,0,0,0,0,0,1,0,59.19,6
2020-08-17,Bengaluru,22.27,44.96,14.69,7.04,0.66,,30.66,0,0,0,0,0,1,0,44.96,6
2020-08-18,Bengaluru,23.74,61.92,13.82,7.18,0.69,,26.15,0,0,0,0,0,1,0,61.92,6
2020-08-19,Bengaluru,22.46,68.58,15.08,7.43,0.56,,31.01,0,0,0,0,0,1,0,68.58,6
2020-08-20,Bengaluru,23.74,67.32,15.23,7.07,0.58,,30.17,0,0,0,0,0,1,0,67.32,6
2020-08-21,Bengaluru,22.12,57.15,14.82,6.93,0.55,,29.86,0,0,0,0,0,1,0,57.15,6
2020-08-22,Bengaluru,21.43,50.8,14.26,6.85,0.51,,24.87,0,0,0,0,0,1,0,35.71666666666667,5
2020-08-23,Bengaluru,17.39,44.0,13.88,6.91,0.55,,26.11,0,0,0,0,0,1,0,44.0,6
2020-08-24,Bengaluru,26.24,60.15,15.48,7.12,0.61,,34.45,0,0,0,0,0,1,0,60.15,6
2020-08-25,Bengaluru,29.85,79.38,17.4,7.2,0.73,,33.36,0,0,0,0,0,1,0,79.38,6
2020-08-26,Bengaluru,29.06,80.49,17.45,7.52,0.77,,36.74,0,0,0,0,0,1,0,80.49,6
2020-08-27,Bengaluru,32.17,89.08,18.06,7.35,0.78,,42.44,0,0,0,0,0,1,0,89.08,6
2020-08-28,Bengaluru,30.51,88.23,17.56,7.4,0.73,,33.58,0,0,0,0,0,1,0,88.23,5
2020-08-29,Bengaluru,26.19,67.35,17.07,7.36,0.57,3.570886075949367,35.83,0,0,0,0,0,1,0,67.35,7
2020-08-30,Bengaluru,21.36,54.96,14.75,7.28,0.54,3.570886075949367,26.41,0,0,0,0,0,1,0,54.96,7
2020-08-31,Bengaluru,22.25,59.02,17.59,7.21,0.69,3.570886075949367,36.03,0,0,0,0,0,1,0,59.02,7
2020-09-01,Bengaluru,24.73,58.98,17.79,7.4,0.66,3.570886075949367,32.76,0,0,0,0,0,1,0,58.98,7
2020-09-02,Bengaluru,25.23,51.02,16.79,7.58,0.56,3.570886075949367,29.29,0,0,0,0,0,1,0,51.02,7
2020-09-03,Bengaluru,21.36,37.49,15.27,7.4,0.4,3.570886075949367,31.72,0,0,0,0,0,1,0,37.49,7
2020-09-04,Bengaluru,21.08,38.76,12.66,7.09,0.34,3.570886075949367,34.83,0,0,0,0,0,1,0,38.76,7
2020-09-05,Bengaluru,37.73,62.48,14.9,7.41,0.46,3.570886075949367,38.87,0,0,0,0,0,1,0,62.48,7
2020-09-06,Bengaluru,32.38,52.65,12.86,7.13,0.41,3.560759493670886,32.62,0,0,0,0,0,1,0,53.33172413793104,7
2020-09-07,Bengaluru,15.19,41.97,15.16,6.52,0.48,3.550632911392405,32.68,0,0,0,0,0,1,0,41.97,7
2020-09-08,Bengaluru,17.18,39.66,15.69,6.82,0.54,3.5405063291139243,31.07,0,0,0,0,0,1,0,39.66,7
2020-09-09,Bengaluru,19.2,42.5,16.42,6.92,0.51,3.530379746835443,26.53,0,0,0,0,0,1,0,42.5,7
2020-09-10,Bengaluru,16.06,43.44,16.26,6.97,0.49,3.520253164556962,27.02,0,0,0,0,0,1,0,43.44,7
2020-09-11,Bengaluru,18.1,49.59,15.23,7.01,0.49,3.510126582278481,28.61,0,0,0,0,0,1,0,49.59,7
2020-09-12,Bengaluru,17.02,37.15,15.36,7.31,0.52,3.5,27.71,0,0,0,0,0,0,0,37.15,7
2020-09-13,Bengaluru,16.28,37.98,16.09,7.85,0.62,2.03,25.04,0,0,0,0,0,0,0,37.98,7
2020-09-14,Bengaluru,21.1,60.52,16.51,7.56,0.61,1.44,22.45,0,0,0,0,0,0,0,60.52,7
2020-09-15,Bengaluru,23.48,75.83,16.64,7.43,0.67,2.09,32.07,0,0,0,0,0,0,0,75.83,7
2020-09-16,Bengaluru,20.64,63.34,15.8,7.44,0.6,2.4,30.38,0,0,0,0,0,0,0,63.34,7
2020-09-17,Bengaluru,22.56,65.03,16.54,7.42,0.58,3.14,30.71,0,0,0,0,0,0,0,65.03,7
2020-09-18,Bengaluru,14.85,57.93,14.73,7.46,0.65,2.56,27.96,0,0,0,0,0,0,0,57.93,7
2020-09-19,Bengaluru,19.96,50.15,15.23,7.71,0.44,2.21,33.17,0,0,0,0,0,0,0,33.26666666666667,6
2020-09-20,Bengaluru,12.37,23.57,14.26,7.66,0.41,2.19,23.66,0,0,0,0,0,0,0,23.66,7
2020-09-21,Bengaluru,17.92,45.41,14.58,7.68,0.5,1.77,27.62,0,0,0,0,0,0,0,45.41,7
2020-09-22,Bengaluru,20.64,49.58,15.23,7.63,0.47,1.51,30.2,0,0,0,0,0,0,0,49.58,7
2020-09-23,Bengaluru,25.94,83.6,17.17,7.49,0.64,2.42,33.66,0,0,0,0,0,0,0,83.6,7
2020-09-24,Bengaluru,26.0,71.82,16.83,7.55,0.58,1.87,30.05,0,0,0,0,0,0,0,71.82,7
2020-09-25,Bengaluru,24.09,60.46,16.13,7.38,0.54,2.27,35.01,0,0,0,0,0,0,0,60.46,7
2020-09-26,Bengaluru,26.24,66.9,17.04,7.76,0.68,2.27,34.84,0,0,0,0,0,0,0,66.9,7
2020-09-27,Bengaluru,25.16,70.11,17.19,7.81,0.77,2.82,31.46,0,0,0,0,0,0,0,70.11,7
2020-09-28,Bengaluru,32.87,67.58,17.27,7.94,0.77,2.4,33.94,0,0,0,0,0,0,0,67.58,7
2020-09-29,Bengaluru,29.96,65.0,18.21,8.15,0.68,2.58,27.54,0,0,0,0,0,0,0,65.0,7
2020-09-30,Bengaluru,28.25,67.32,19.68,7.8,0.75,3.15,33.75,0,0,0,0,0,0,0,67.32,7
2020-10-01,Bengaluru,31.88,91.64,20.42,7.54,0.94,4.94,34.91,0,0,0,0,0,0,0,91.64,7
2020-10-02,Bengaluru,33.69,81.63,21.01,7.72,0.73,4.39,29.0,0,0,0,0,0,0,0,81.63,7
2020-10-03,Bengaluru,16.59,51.67,18.65,7.58,0.56,4.55,35.98,0,0,0,0,0,0,0,51.67,7
2020-10-04,Bengaluru,9.18,42.2,16.4,7.55,0.59,3.4,35.39,0,0,0,0,0,0,0,42.2,7
2020-10-05,Bengaluru,18.04,65.37,20.4,7.62,0.73,3.4,30.65,0,0,0,0,0,0,0,65.37,7
2020-10-06,Bengaluru,31.77,96.19,22.21,7.89,0.97,3.6,35.88,0,0,0,0,0,0,0,96.19,7
2020-10-07,Bengaluru,32.79,99.6,22.51,8.26,0.86,2.2,36.33,0,0,0,0,0,0,0,99.6,7
2020-10-08,Bengaluru,40.27,103.25,21.47,8.44,0.72,3.96,31.44,0,0,0,0,0,0,0,102.49496644295301,7
2020-10-09,Bengaluru,41.7,85.67,18.6,8.58,0.7,3.52,32.24,0,0,0,0,0,0,0,85.67,7
2020-10-10,Bengaluru,13.16,42.22,21.48,8.17,0.59,2.87,28.87,0,0,0,0,0,0,0,42.22,7
2020-10-11,Bengaluru,14.98,36.36,20.58,7.99,0.68,4.34,30.76,0,0,0,0,0,0,0,36.36,7
2020-10-12,Bengaluru,21.0,53.78,20.16,7.95,0.61,4.31,31.28,0,0,0,0,0,0,0,53.78,7
2020-10-13,Bengaluru,19.47,58.16,21.6,8.38,0.76,3.24,31.01,0,0,0,0,0,0,0,58.16,7
2020-10-14,Bengaluru,15.48,70.67,19.12,7.8,0.56,3.18,33.11,0,0,0,0,0,0,0,70.67,7
2020-10-15,Bengaluru,14.83,74.52,18.94,7.28,0.79,3.2,35.11,0,0,0,0,0,0,0,74.52,7
2020-10-16,Bengaluru,35.65,125.38,24.06,7.4,1.19,3.13,32.57,0,0,0,0,0,0,0,117.19879194630872,7
2020-10-17,Bengaluru,40.1,137.05,26.98,7.84,1.36,4.68,34.78,0,0,0,0,0,0,0,124.9526845637584,7
2020-10-18,Bengaluru,32.88,99.44,23.14,7.69,0.61,6.84,29.69,0,0,0,0,0,0,0,99.44,7
2020-10-19,Bengaluru,35.95,103.63,29.12,7.91,1.21,6.28,24.73,0,0,0,0,0,0,0,102.74744966442952,7
2020-10-20,Bengaluru,26.3,86.23,29.01,10.17,0.68,5.5,24.32,0,0,0,0,0,0,0,86.23,7
2020-10-21,Bengaluru,14.25,38.61,37.82,11.37,0.98,6.14,30.66,0,0,0,0,0,0,0,49.0,7
2020-10-22,Bengaluru,18.03,44.65,36.82,9.65,0.99,6.15,26.23,0,0,0,0,0,0,0,49.5,7
2020-10-23,Bengaluru,14.05,39.14,33.8,9.17,0.88,6.26,27.05,0,0,0,0,0,0,0,44.0,7
2020-10-24,Bengaluru,26.71,80.44,45.28,8.71,1.39,6.42,25.88,0,0,0,0,0,0,0,80.44,7
2020-10-25,Bengaluru,26.96,76.23,37.28,8.53,1.0,5.59,26.25,0,0,0,0,0,0,0,76.23,7
2020-10-26,Bengaluru,43.51,93.36,44.51,9.45,1.31,5.04,26.97,0,0,0,0,0,0,0,93.36,7
2020-10-27,Bengaluru,54.29,107.32,43.35,10.51,1.04,6.14,26.99,0,0,0,0,0,0,0,105.19919463087248,6
2020-10-28,Bengaluru,51.16,105.03,45.44,10.31,1.02,6.4,27.07,0,0,0,0,0,0,0,103.67765100671141,6
2020-10-29,Bengaluru,44.95,97.55,43.77,10.64,0.87,6.26,26.32,0,0,0,0,0,0,0,97.55,7
2020-10-30,Bengaluru,46.19,102.62,47.38,10.53,1.05,6.21,27.09,0,0,0,0,0,0,0,102.07637583892618,6
2020-10-31,Bengaluru,65.86,142.82,53.6,12.96,1.1,10.35,26.82,0,0,0,0,0,0,0,128.78644295302013,7
2020-11-01,Bengaluru,58.71,105.57,36.65,12.33,0.87,5.83,27.43,0,0,0,0,0,0,0,104.03644295302013,7
2020-11-02,Bengaluru,67.81,135.3,38.9,13.0,1.02,7.08,32.76,0,0,0,0,0,0,0,124.24793103448276,6
2020-11-03,Bengaluru,50.01,91.12,30.95,11.23,0.76,6.22,29.01,0,0,0,0,0,0,0,91.12,7
2020-11-04,Bengaluru,41.06,76.38,30.5,10.59,0.77,5.61,31.49,0,0,0,0,0,0,0,76.38,7
2020-11-05,Bengaluru,24.38,54.34,26.56,9.03,0.72,6.28,35.87,0,0,0,0,0,0,0,54.34,7
2020-11-06,Bengaluru,11.39,24.68,21.11,8.2,0.44,5.99,35.8,0,0,0,0,0,0,0,35.8,7
2020-11-07,Bengaluru,12.39,31.66,27.95,9.42,0.68,6.63,32.4,0,0,0,0,0,0,0,34.9375,7
2020-11-08,Bengaluru,30.17,58.65,32.77,15.59,0.51,2.94,45.09,0,0,0,0,0,0,0,58.65,6
2020-11-09,Bengaluru,56.59,96.25,49.14,17.92,0.89,3.52,32.31,0,0,0,0,0,0,0,96.25,7
2020-11-10,Bengaluru,46.93,96.33,51.47,15.22,1.32,5.3,29.09,0,0,0,0,0,0,0,96.33,7
2020-11-11,Bengaluru,35.29,74.23,49.11,16.39,1.0,3.93,36.91,0,0,0,0,0,0,0,74.23,7
2020-11-12,Bengaluru,15.58,50.07,37.34,16.54,0.66,3.54,34.35,0,0,0,0,0,0,0,46.675000000000004,6
2020-11-13,Bengaluru,6.76,21.67,25.13,14.62,0.73,3.6,32.24,0,0,0,0,0,0,0,36.5,7
2020-11-14,Bengaluru,20.69,47.9,27.03,13.29,0.55,4.95,33.45,0,0,0,0,0,0,0,47.9,7
2020-11-15,Bengaluru,19.55,38.36,26.73,14.1,0.53,6.49,30.57,0,0,0,0,0,0,0,38.36,7
2020-11-16,Bengaluru,10.77,21.03,22.52,11.73,0.45,3.82,32.04,0,0,0,0,0,0,0,32.04,7
2020-11-17,Bengaluru,13.85,30.24,24.59,10.77,0.46,3.76,33.77,0,0,0,0,0,0,0,33.77,7
2020-11-18,Bengaluru,15.28,33.92,26.25,9.98,0.43,3.55,31.99,0,0,0,0,0,0,0,33.92,7
2020-11-19,Bengaluru,23.66,50.82,29.48,10.51,0.51,3.25,32.75,0,0,0,0,0,0,0,39.43333333333334,6
2020-11-20,Bengaluru,24.92,53.59,35.02,9.82,0.52,3.42,34.75,0,0,0,0,0,0,0,53.59,7
2020-11-21,Bengaluru,29.37,63.04,47.23,9.9,0.91,4.88,32.0,0,0,0,0,0,0,0,63.04,7
2020-11-22,Bengaluru,43.09,87.89,61.65,13.94,1.34,6.48,33.02,0,0,0,0,0,0,0,87.89,7
2020-11-23,Bengaluru,35.17,70.38,39.23,14.79,0.87,4.87,44.08,0,0,0,0,0,0,0,70.38,7
2020-11-24,Bengaluru,41.64,74.01,39.49,15.32,0.88,5.4,47.33,0,0,0,0,0,0,0,74.01,7
2020-11-25,Bengaluru,42.72,73.62,42.01,16.07,0.83,4.98,50.03,0,0,0,0,0,0,0,73.62,6
2020-11-26,Bengaluru,23.0,36.73,59.44,14.31,1.24,5.17,29.7,0,0,0,0,0,0,0,74.16820512820513,7
2020-11-27,Bengaluru,18.76,40.47,53.08,13.26,1.14,3.87,31.61,0,0,0,0,0,0,0,66.1774358974359,7
2020-11-28,Bengaluru,20.43,40.9,35.35,12.97,0.55,3.4,28.41,0,0,0,0,0,0,0,44.1875,7
2020-11-29,Bengaluru,18.38,33.98,30.41,12.36,0.47,3.92,28.13,0,0,0,0,0,0,0,38.0125,7
2020-11-30,Bengaluru,20.34,40.38,30.48,12.52,0.54,3.76,23.5,0,0,0,0,0,0,0,40.38,7
2020-12-01,Bengaluru,29.2,58.14,38.92,12.3,0.72,3.78,18.09,0,0,0,0,0,0,0,58.14,7
2020-12-02,Bengaluru,31.79,61.97,41.12,14.01,0.75,4.24,27.03,0,0,0,0,0,0,0,61.97,7
2020-12-03,Bengaluru,29.94,51.55,42.2,14.6,0.75,3.79,29.79,0,0,0,0,0,0,0,52.50769230769231,7
2020-12-04,Bengaluru,14.08,44.05,38.26,12.63,0.79,3.25,28.91,0,0,0,0,0,0,0,47.824999999999996,7
2020-12-05,Bengaluru,19.75,45.92,32.1,13.28,0.69,2.78,26.5,0,0,0,0,0,0,0,45.92,7
2020-12-06,Bengaluru,19.75,45.9,30.38,14.65,0.59,3.59,25.17,0,0,0,0,0,0,0,45.9,7
2020-12-07,Bengaluru,13.55,33.73,24.83,15.42,0.5,3.03,27.51,0,0,0,0,0,0,0,33.73,7
2020-12-08,Bengaluru,11.23,21.12,21.88,14.51,0.39,1.86,29.05,0,0,0,0,0,0,0,29.05,7
2020-12-09,Bengaluru,19.37,31.63,29.01,10.99,0.53,1.82,32.11,0,0,0,0,0,0,0,36.2625,7
2020-12-10,Bengaluru,24.91,42.32,27.85,10.47,0.34,2.73,26.17,0,0,0,0,0,0,0,42.32,7
2020-12-11,Bengaluru,38.59,66.17,37.26,12.81,0.54,3.21,33.36,0,0,0,0,0,0,0,66.17,7
2020-12-12,Bengaluru,48.83,79.21,36.72,16.36,0.61,3.61,26.11,0,0,0,0,0,0,0,81.12655172413793,7
2020-12-13,Bengaluru,49.76,74.97,31.22,17.53,0.47,3.47,27.11,0,0,0,0,0,0,0,82.69793103448276,7
2020-12-14,Bengaluru,54.81,89.35,41.41,16.58,0.81,3.46,25.93,0,0,0,0,0,0,0,91.23068965517243,7
2020-12-15,Bengaluru,44.48,75.45,38.12,16.23,0.63,3.17,41.91,0,0,0,0,0,0,0,75.45,7
2020-12-16,Bengaluru,44.19,72.7,33.37,16.68,0.51,3.46,35.2,0,0,0,0,0,0,0,73.28655172413792,7
2020-12-17,Bengaluru,38.09,63.81,32.19,16.76,0.62,3.15,43.57,0,0,0,0,0,0,0,63.81,7
2020-12-18,Bengaluru,44.33,72.71,34.07,16.72,0.46,3.51,45.53,0,0,0,0,0,0,0,73.52310344827586,7
2020-12-19,Bengaluru,56.05,81.66,37.1,19.32,0.52,3.32,35.95,0,0,0,0,0,0,0,93.3258620689655,7
2020-12-20,Bengaluru,68.16,98.14,37.6,20.58,1.05,3.15,29.02,0,0,0,0,0,0,0,125.44275862068964,6
2020-12-21,Bengaluru,59.96,89.84,32.76,19.31,0.57,2.87,36.16,0,0,0,0,0,0,0,99.93241379310345,7
2020-12-22,Bengaluru,58.32,89.92,35.23,20.01,0.61,3.54,39.03,0,0,0,0,0,0,0,97.16137931034483,7
2020-12-23,Bengaluru,54.35,84.14,35.39,19.41,0.52,3.42,31.39,0,0,0,0,0,0,0,90.45344827586207,7
2020-12-24,Bengaluru,55.25,86.8,36.82,17.98,0.56,3.69,31.07,0,0,0,0,0,0,0,91.97413793103448,7
2020-12-25,Bengaluru,57.58,93.91,43.0,16.95,0.71,3.83,34.95,0,0,0,0,0,0,0,95.91103448275862,7
2020-12-26,Bengaluru,57.14,91.19,47.08,17.69,0.77,3.25,30.27,0,0,0,0,0,0,0,95.16758620689654,7
2020-12-27,Bengaluru,66.83,107.95,51.18,19.48,1.0,3.58,39.19,0,0,0,0,0,0,0,120.90241379310345,7
2020-12-28,Bengaluru,76.72,119.62,44.47,20.83,0.76,3.68,50.42,0,0,0,0,0,0,0,154.66482758620688,6
2020-12-29,Bengaluru,64.16,97.69,40.4,21.23,0.64,3.9,50.01,0,0,0,0,0,0,0,111.78758620689653,5
2020-12-30,Bengaluru,53.34,80.02,33.6,18.51,0.54,4.05,48.59,0,0,0,0,0,0,0,88.74689655172415,7
2020-12-31,Bengaluru,39.44,59.21,37.26,16.14,0.58,3.27,32.38,0,0,0,0,0,0,0,65.26068965517241,7
2021-01-01,Bengaluru,56.84,83.91,34.68,16.7,0.45,3.94,44.05,0,0,0,0,0,0,0,94.66068965517242,7
2021-01-02,Bengaluru,56.01,82.36,36.62,17.45,0.54,3.71,44.2,0,0,0,0,0,0,0,93.25827586206896,7
2021-01-03,Bengaluru,36.96,54.83,28.27,14.95,0.4,4.21,33.18,0,0,0,0,0,0,0,61.07034482758621,7
2021-01-04,Bengaluru,31.2,51.41,31.31,13.29,0.54,3.86,30.68,0,0,0,0,0,0,0,51.41,7
2021-01-05,Bengaluru,25.62,45.18,30.89,12.94,0.49,3.84,35.91,0,0,0,0,0,0,0,45.18,7
2021-01-06,Bengaluru,11.98,20.75,30.55,12.75,0.41,2.49,41.75,0,0,0,0,0,0,0,41.75,7
2021-01-07,Bengaluru,15.0,29.25,35.27,11.56,0.64,1.94,44.34,0,0,0,0,0,0,0,44.34,7
2021-01-08,Bengaluru,21.43,32.88,34.83,11.96,0.46,1.67,37.16,0,0,0,0,0,0,0,43.537499999999994,7
2021-01-09,Bengaluru,24.62,42.1,39.35,12.03,0.83,1.98,32.48,0,0,0,0,0,0,0,49.1875,7
2021-01-10,Bengaluru,26.51,43.89,34.74,11.92,0.52,2.02,31.75,0,0,0,0,0,0,0,44.18333333333334,7
2021-01-11,Bengaluru,35.65,66.97,36.01,13.25,0.58,1.92,39.83,0,0,0,0,0,0,0,66.97,7
2021-01-12,Bengaluru,34.2,70.73,31.08,14.05,0.51,1.97,31.75,0,0,0,0,0,0,0,70.73,7
2021-01-13,Bengaluru,39.52,66.94,30.28,14.41,0.6,1.96,28.67,0,0,0,0,0,0,0,66.94,7
2021-01-14,Bengaluru,44.37,66.98,24.56,15.0,0.67,2.17,29.56,0,0,0,0,0,0,0,73.59068965517241,7
2021-01-15,Bengaluru,45.53,65.39,20.32,14.85,0.35,2.52,39.73,0,0,0,0,0,0,0,75.55068965517242,7
2021-01-16,Bengaluru,51.49,77.03,20.52,14.64,0.25,2.39,32.42,0,0,0,0,0,0,0,85.62103448275863,7
2021-01-17,Bengaluru,44.9,66.63,21.74,14.11,0.29,2.29,25.81,0,0,0,0,0,0,0,74.48620689655172,7
2021-01-18,Bengaluru,37.44,66.09,25.81,14.42,0.45,2.66,38.9,0,0,0,0,0,0,0,66.09,7
2021-01-19,Bengaluru,42.99,75.52,33.61,17.12,0.54,2.0,39.11,0,0,0,0,0,0,0,75.52,7
2021-01-20,Bengaluru,54.91,98.14,42.61,14.89,0.69,2.25,38.62,0,0,0,0,0,0,0,98.14,7
2021-01-21,Bengaluru,47.86,92.88,40.32,11.78,0.69,2.56,32.38,0,0,0,0,0,0,0,92.88,6
2021-01-22,Bengaluru,42.94,72.29,31.31,12.2,0.46,3.0,27.95,0,0,0,0,0,0,0,72.29,7
2021-01-23,Bengaluru,55.44,89.51,32.3,13.54,0.45,3.62,29.62,0,0,0,0,0,0,0,92.2951724137931,7
2021-01-24,Bengaluru,50.03,95.19,54.59,12.92,0.97,3.43,39.18,0,0,0,0,0,0,0,95.19,7
2021-01-25,Bengaluru,46.05,79.15,31.52,14.98,0.49,3.47,40.81,0,0,0,0,0,0,0,79.15,7
2021-01-26,Bengaluru,43.58,77.1,36.02,16.56,0.48,3.29,58.68,0,0,0,0,0,0,0,77.1,7
2021-01-27,Bengaluru,52.7,84.71,36.84,17.97,0.54,2.78,40.82,0,0,0,0,0,0,0,87.66551724137932,7
2021-01-28,Bengaluru,60.0,93.15,34.4,19.29,0.47,3.29,34.18,0,0,0,0,0,0,0,100.0,7
2021-01-29,Bengaluru,65.93,104.9,31.59,19.15,0.53,3.65,48.14,0,0,0,0,0,0,0,117.83000000000003,7
2021-01-30,Bengaluru,60.59,100.89,39.38,16.24,0.65,2.73,34.64,0,0,0,0,0,0,0,49.225,5
2021-01-31,Bengaluru,58.7,95.75,32.28,16.05,0.57,2.34,47.26,0,0,0,0,0,0,0,97.80344827586208,7
2021-02-01,Bengaluru,42.06,76.35,35.9,14.01,0.61,3.2,42.11,0,0,0,0,0,0,0,76.35,7
2021-02-02,Bengaluru,51.17,94.46,33.76,16.06,0.66,2.6,45.09,0,0,0,0,0,0,0,94.46,7
2021-02-03,Bengaluru,55.19,104.93,32.99,15.5,0.58,3.05,43.66,0,0,0,0,0,0,0,103.61120805369129,7
2021-02-04,Bengaluru,45.37,101.61,40.91,14.09,0.51,3.45,42.22,0,0,0,0,0,0,0,101.40530201342281,6
2021-02-05,Bengaluru,39.18,102.12,51.83,15.6,0.77,3.12,32.8,0,0,0,0,0,0,0,101.74416107382551,7
2021-02-06,Bengaluru,37.67,85.52,45.0,16.1,0.83,3.55,35.18,0,0,0,0,0,0,0,85.52,7
2021-02-07,Bengaluru,45.0,75.0,47.34,13.49,0.57,3.4,29.89,0,0,0,0,0,0,0,75.0,7
2021-02-08,Bengaluru,39.5,69.14,33.3,17.53,0.88,4.08,24.46,0,0,0,0,0,0,0,69.14,7
2021-02-09,Bengaluru,45.86,110.08,63.0,18.72,0.76,3.04,28.05,0,0,0,0,0,0,0,107.03302013422818,7
2021-02-10,Bengaluru,43.05,148.6,56.74,20.025,0.665,4.25,35.425,1,1,1,1,1,1,1,132.6268456375839,7
2021-02-11,Bengaluru,40.24,187.12,50.48,21.33,0.57,5.46,42.8,0,0,0,0,0,0,0,158.2206711409396,7
2021-02-12,Bengaluru,40.79,141.08,43.92,21.46,0.53,5.45,30.51,0,0,0,0,0,0,0,127.63033557046981,7
2021-02-13,Bengaluru,40.22,107.43,45.2,21.29,0.83,4.74,28.01,0,0,0,0,0,0,0,105.27228187919464,7
2021-02-14,Bengaluru,43.58,107.75,60.9,23.36,1.05,4.66,30.67,0,0,0,0,0,0,0,105.48489932885906,6
2021-02-15,Bengaluru,45.09,107.97,78.74,21.92,0.88,5.09,40.0,0,0,0,0,0,0,0,105.63107382550335,7
2021-02-16,Bengaluru,50.15,128.1,80.63,20.94,1.02,6.15,32.16,0,0,0,0,0,0,0,119.00604026845637,5
2021-02-17,Bengaluru,41.59,104.33,66.99,21.75,0.91,5.16,35.52,0,0,0,0,0,0,0,103.21255033557047,7
2021-02-18,Bengaluru,44.62,88.28,47.86,22.16,0.38,5.04,22.05,0,0,0,0,0,0,0,88.28,7
2021-02-19,Bengaluru,46.69,86.13,48.59,20.97,0.51,4.61,25.31,0,0,0,0,0,0,0,86.13,7
2021-02-20,Bengaluru,26.49,44.86,46.12,19.36,0.46,3.42,29.04,0,0,0,0,0,0,0,57.43282051282051,7
2021-02-21,Bengaluru,12.2,28.54,40.33,17.08,0.47,3.64,26.34,0,0,0,0,0,0,0,28.54,6
2021-02-22,Bengaluru,12.72,35.02,35.47,15.84,0.4,3.06,25.38,0,0,0,0,0,0,0,44.3375,7
2021-02-23,Bengaluru,23.32,69.82,47.99,16.68,0.61,4.75,54.02,0,0,0,0,0,0,0,69.82,7
2021-02-24,Bengaluru,41.18,79.79,39.61,21.5,0.52,5.14,48.26,0,0,0,0,0,0,0,79.79,7
2021-02-25,Bengaluru,37.053333333333335,85.36,39.1225,20.255,1.21,6.89,43.17,1,1,1,1,1,1,1,85.36,7
2021-02-26,Bengaluru,32.92666666666667,90.93,38.635,19.009999999999998,1.9,8.64,38.08,1,1,1,1,1,1,1,94.55555555555554,7
2021-02-27,Bengaluru,28.8,96.5,38.147499999999994,17.765,2.59,10.39,32.99,0,0,1,1,0,0,0,107.14050632911392,7
2021-02-28,Bengaluru,45.82,131.43,37.66,16.52,0.64,7.77,34.58,0,0,0,0,0,0,0,121.21859060402684,7
2021-03-01,Bengaluru,41.22,131.4,76.98,17.56,1.05,7.0,41.22,0,0,0,0,0,0,0,121.19865771812081,6
2021-03-02,Bengaluru,44.29,113.98,56.02,18.73,0.62,6.07,33.96,0,0,0,0,0,0,0,109.62429530201342,7
2021-03-03,Bengaluru,49.18,140.34,65.67,17.95,0.75,6.31,38.38,0,0,0,0,0,0,0,127.13865771812081,7
2021-03-04,Bengaluru,41.03,102.36,59.85,17.36,0.69,7.36,49.23,0,0,0,0,0,0,0,101.90362416107382,7
2021-03-05,Bengaluru,27.39,74.02,47.47,17.61,0.58,6.23,38.79,0,0,0,0,0,0,0,74.02,7
2021-03-06,Bengaluru,34.25,93.24,68.02,19.2,0.85,6.21,48.4,0,0,0,0,0,0,0,93.24,7
2021-03-07,Bengaluru,36.92,87.27,49.47,17.57,0.69,4.03,39.18,0,0,0,0,0,0,0,87.27,7
2021-03-08,Bengaluru,23.68,54.79,36.49,16.66,0.5,3.74,38.24,0,0,0,0,0,0,0,54.79,7
2021-03-09,Bengaluru,15.0,46.26,20.67,13.19,0.31,3.48,47.33,0,0,0,0,0,0,0,47.33,7
2021-03-10,Bengaluru,14.23,41.2,24.63,15.34,0.37,3.39,36.91,0,0,0,0,0,0,0,41.2,7
2021-03-11,Bengaluru,27.67,62.27,17.17,15.1,0.71,4.35,47.73,0,0,0,0,0,0,0,62.27,7
2021-03-12,Bengaluru,25.92,58.51,22.74,13.75,0.38,4.72,35.53,0,0,0,0,0,0,0,58.51,7
2021-03-13,Bengaluru,26.42,65.88,37.72,13.57,0.58,3.73,27.21,0,0,0,0,0,0,0,65.88,7
2021-03-14,Bengaluru,24.54,54.14,22.01,14.08,0.53,3.8,36.62,0,0,0,0,0,0,0,54.14,7
2021-03-15,Bengaluru,29.64,73.62,42.84,14.76,0.71,4.31,37.18,0,0,0,0,0,0,0,73.62,7
